Age,Workclass,FNLWGT,Education,EducationLevel,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Salary
40, Private,209547, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
33, Private,176185, 12th,8, Divorced, Craft-repair, Not-in-family, White, Male,0,2258,42, United-States, <=50K
24, ?,138504, HS-grad,9, Separated, ?, Unmarried, Black, Female,0,0,37, United-States, <=50K
28, Self-emp-not-inc,31717, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov,112497, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,1876,44, United-States, <=50K
21, Private,180339, Assoc-voc,11, Never-married, Farming-fishing, Not-in-family, White, Female,0,1602,30, United-States, <=50K
48, Private,207982, Some-college,10, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Private,99127, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
27, Private,156266, 9th,5, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc,57101, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
37, Private,222450, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
44, Private,167725, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, <=50K
44, Private,111275, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,56, United-States, <=50K
33, Local-gov,281784, Bachelors,13, Never-married, Tech-support, Not-in-family, Black, Male,0,1564,52, United-States, >50K
21, Private,203894, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private,48935, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
47, Private,341995, Some-college,10, Divorced, Sales, Own-child, White, Male,0,0,55, United-States, <=50K
23, Private,289909, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
58, Private,126991, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
30, Self-emp-inc,224498, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private,193304, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, ?,242001, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
39, ?,157443, Masters,14, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,3464,0,40, ?, <=50K
41, Private,112763, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private,99146, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,40, United-States, >50K
25, Private,233461, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, White, Male,0,0,30, United-States, <=50K
21, State-gov,258490, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
47, Private,357848, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Local-gov,144949, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
46, Private,73434, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
50, Local-gov,259377, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,40, United-States, >50K
27, Private,604045, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private,205950, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
49, Private,83444, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private,91857, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
34, ?,133861, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,25, United-States, <=50K
30, Local-gov,145692, Some-college,10, Never-married, Protective-serv, Not-in-family, Black, Male,0,1974,40, United-States, <=50K
39, Local-gov,149833, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private,214063, Some-college,10, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,72, United-States, <=50K
19, ?,217194, 10th,6, Never-married, ?, Own-child, White, Male,0,0,30, United-States, <=50K
31, Private,83446, HS-grad,9, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Self-emp-inc,66614, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private,225892, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
46, Private,114797, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,36, United-States, <=50K
19, Private,220101, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
69, Private,124930, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,2267,40, United-States, <=50K
25, Local-gov,203408, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
19, Private,225294, HS-grad,9, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Private,169995, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
44, Self-emp-inc,103643, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,60, Greece, <=50K
53, Self-emp-inc,155983, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
42, Self-emp-not-inc,102069, 7th-8th,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
18, Private,92008, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,28, United-States, <=50K
18, Private,32244, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,594,0,30, United-States, <=50K
39, Private,112731, HS-grad,9, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
60, Local-gov,48788, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Female,5455,0,55, United-States, <=50K
27, Private,37250, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1651,40, United-States, <=50K
28, Local-gov,210945, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, <=50K
35, ?,124836, Some-college,10, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, United-States, <=50K
52, Private,126978, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, China, <=50K
18, State-gov,342852, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private,91709, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, United-States, <=50K
45, Private,186272, 9th,5, Married-civ-spouse, Adm-clerical, Husband, Black, Male,5178,0,40, United-States, >50K
51, Private,243361, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
46, Private,35136, 10th,6, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private,196116, Prof-school,15, Divorced, Prof-specialty, Own-child, White, Female,2174,0,72, United-States, <=50K
76, Private,278938, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
36, Private,51838, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc,57298, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
30, Private,460408, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private,207301, Assoc-acdm,12, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private,117747, HS-grad,9, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,1573,35, ?, <=50K
31, Private,231263, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,4650,0,45, United-States, <=50K
43, Private,55213, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1977,52, United-States, >50K
46, Private,201217, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
67, Local-gov,176931, 7th-8th,4, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
37, Private,212465, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private,57600, Doctorate,16, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, ?, <=50K
57, Self-emp-inc,51016, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
35, Private,129305, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
48, Private,205424, Bachelors,13, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
26, Private,236068, Some-college,10, Never-married, Sales, Other-relative, White, Female,0,0,20, United-States, <=50K
22, Private,175883, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private,31493, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
38, Private,298841, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Private,94477, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,55, United-States, >50K
32, Private,157747, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private,211601, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States, <=50K
36, Private,140583, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc,392694, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
46, ?,177305, Assoc-voc,11, Married-civ-spouse, ?, Wife, Black, Female,0,0,35, United-States, >50K
32, Private,33678, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
35, Local-gov,387777, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States, <=50K
27, Private,278581, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private,289405, Some-college,10, Never-married, Sales, Own-child, White, Male,0,1602,15, United-States, <=50K
25, Private,64671, HS-grad,9, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
27, Private,228476, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
31, Private,158162, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,13550,0,50, United-States, >50K
30, Self-emp-not-inc,67072, Bachelors,13, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,6849,0,60, United-States, <=50K
29, Private,85572, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,42, United-States, >50K
36, Private,145576, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1977,40, Japan, >50K
35, Private,204527, Masters,14, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
24, Private,100669, Some-college,10, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
50, Self-emp-inc,240374, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
34, Private,160261, HS-grad,9, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,14084,0,35, China, >50K
39, Private,110426, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,45, United-States, >50K
41, Private,166740, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
61, Local-gov,180079, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,4064,0,40, United-States, <=50K
44, Private,177905, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,58, United-States, >50K
46, Local-gov,441542, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private,245147, Some-college,10, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
46, Private,137354, Masters,14, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
38, Private,81965, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
69, ?,180187, Assoc-acdm,12, Widowed, ?, Not-in-family, White, Female,0,0,6, Italy, <=50K
28, Private,334032, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
73, Self-emp-not-inc,130391, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K
45, Private,102597, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
27, Private,247978, HS-grad,9, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc,80145, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
67, Self-emp-inc,116517, Bachelors,13, Widowed, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
53, Private,177916, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States, >50K
33, Private,219034, 11th,7, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private,182677, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,4508,0,40, South, <=50K
37, Private,340599, 11th,7, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
45, Private,199590, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, Mexico, <=50K
17, Private,239346, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,18, United-States, <=50K
38, Private,241998, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
37, Private,405284, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,1340,42, United-States, <=50K
41, Self-emp-not-inc,229148, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,60, Jamaica, <=50K
37, Private,223433, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
51, Private,138852, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,263908, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private,54190, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
58, Private,373344, 1st-4th,2, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
43, Private,162003, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private,197583, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
27, Private,405855, 9th,5, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, Mexico, <=50K
26, Private,142914, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,75, United-States, <=50K
53, Private,22154, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,231413, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-inc,125892, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
